,date,user_id,monthly_income,monthly_expense_total,emergency_fund,investment_amount,debt_to_income_ratio,Rasio Dana Darurat,score_dana_darurat,score_utang,cash_flow,score_cashflow,financial_health_score,status_kesiapan
164,2022-08-13,1491,3598.39,3003.42,920.91,602.97,0.5,0.31,2.07,11.25,594.9699999999998,30,43.32,Perbaiki Dana Darurat dan pelunasan Utang
165,2022-09-12,1643,3751.22,4491.63,1726.02,391.71,0.48,0.38,2.53,12.0,-740.4100000000003,0,14.53,WARING!!! : Fokus Lunasi Utang & Nabung
166,2022-10-12,1865,4018.19,2347.54,811.69,559.82,0.44,0.35,2.33,13.5,1670.65,30,45.83,Perbaiki Dana Darurat dan pelunasan Utang
167,2022-11-11,1194,4405.6,2086.74,1254.99,291.7,0.31,0.6,4.0,18.38,2318.8600000000006,30,52.38,Perbaiki Dana Darurat dan pelunasan Utang
168,2022-12-11,1889,3988.46,4850.38,997.14,513.48,0.39,0.21,1.4,15.38,-861.9200000000001,0,16.78,WARING!!! : Fokus Lunasi Utang & Nabung
169,2023-01-10,1760,2349.1,3478.14,1723.6,478.93,0.6,0.5,3.33,7.5,-1129.04,0,10.83,WARING!!! : Fokus Lunasi Utang & Nabung
170,2023-02-09,1845,3384.49,3124.1,625.08,279.95,0.19,0.2,1.33,22.88,260.3899999999999,30,54.21,Perbaiki Dana Darurat dan pelunasan Utang
171,2023-03-11,1300,2772.8,3557.14,1376.08,420.95,0.47,0.39,2.6,12.38,-784.3399999999997,0,14.98,WARING!!! : Fokus Lunasi Utang & Nabung
172,2023-04-10,1942,3791.64,3048.59,727.69,255.32,0.12,0.24,1.6,25.5,743.0499999999997,30,57.1,Perbaiki Dana Darurat dan pelunasan Utang
173,2023-05-10,1639,5591.87,2156.97,467.08,0.0,0.57,0.22,1.47,8.63,3434.9,30,40.1,Perbaiki Dana Darurat dan pelunasan Utang
174,2023-06-09,1722,5463.62,2816.29,1519.15,220.9,0.46,0.54,3.6,12.75,2647.33,30,46.35,Perbaiki Dana Darurat dan pelunasan Utang
175,2023-07-09,1351,5500.56,2501.94,479.11,0.0,0.17,0.19,1.27,23.62,2998.6200000000003,30,54.89,Perbaiki Dana Darurat dan pelunasan Utang
176,2023-08-08,1680,4786.28,2579.17,1494.09,728.56,0.13,0.58,3.87,25.12,2207.1099999999997,30,58.99,Perbaiki Dana Darurat dan pelunasan Utang
177,2023-09-07,1432,3035.68,2846.88,1150.27,344.4,0.53,0.4,2.67,10.12,188.79999999999973,30,42.79,Perbaiki Dana Darurat dan pelunasan Utang
178,2023-10-07,1077,2216.99,3393.73,489.56,839.46,0.27,0.14,0.93,19.88,-1176.7400000000002,0,20.81,WARING!!! : Fokus Lunasi Utang & Nabung
179,2023-11-06,1848,4581.92,4121.99,2116.1,81.65,0.51,0.51,3.4,10.88,459.9300000000003,30,44.28,Perbaiki Dana Darurat dan pelunasan Utang
180,2019-01-01,1254,2335.32,3350.56,1200.13,388.09,0.23,0.36,2.4,21.38,-1015.2399999999998,0,23.78,WARING!!! : Fokus Lunasi Utang & Nabung
181,2019-01-31,1984,4529.28,3330.63,1029.0,415.73,0.41,0.31,2.07,14.63,1198.6499999999996,30,46.7,Perbaiki Dana Darurat dan pelunasan Utang
182,2019-03-02,1810,3107.16,2657.15,1137.77,365.92,0.37,0.43,2.87,16.12,450.00999999999976,30,48.99,Perbaiki Dana Darurat dan pelunasan Utang
183,2019-04-01,1928,4721.11,3425.31,1563.67,256.28,0.11,0.46,3.07,25.88,1295.7999999999997,30,58.95,Perbaiki Dana Darurat dan pelunasan Utang
184,2019-05-01,1229,3908.56,3196.97,1550.13,546.06,0.18,0.48,3.2,23.25,711.5900000000001,30,56.45,Perbaiki Dana Darurat dan pelunasan Utang
185,2019-05-31,1320,4813.79,2222.54,378.27,323.59,0.19,0.17,1.13,22.88,2591.25,30,54.01,Perbaiki Dana Darurat dan pelunasan Utang
186,2019-06-30,1295,3797.07,3606.88,39.23,903.44,0.2,0.01,0.07,22.5,190.19000000000005,30,52.57,Perbaiki Dana Darurat dan pelunasan Utang
187,2019-07-30,1784,4018.31,1566.09,1123.86,316.5,0.26,0.72,4.8,20.25,2452.2200000000003,30,55.05,Perbaiki Dana Darurat dan pelunasan Utang
188,2019-08-29,1283,6187.45,3518.25,976.4,443.23,0.22,0.28,1.87,21.75,2669.2,30,53.62,Perbaiki Dana Darurat dan pelunasan Utang
189,2019-09-28,1567,2602.7,3487.53,1684.59,289.13,0.19,0.48,3.2,22.88,-884.8300000000004,0,26.08,WARING!!! : Fokus Lunasi Utang & Nabung
190,2019-10-28,1634,3970.71,4435.95,1635.22,273.26,0.44,0.37,2.47,13.5,-465.2399999999998,0,15.97,WARING!!! : Fokus Lunasi Utang & Nabung
191,2019-11-27,1800,4896.1,3404.36,838.45,487.6,0.36,0.25,1.67,16.5,1491.7400000000002,30,48.17,Perbaiki Dana Darurat dan pelunasan Utang
192,2019-12-27,1108,2149.49,3535.83,442.88,577.28,0.58,0.13,0.87,8.25,-1386.3400000000001,0,9.12,WARING!!! : Fokus Lunasi Utang & Nabung
193,2020-01-26,1332,4425.12,2375.51,1568.27,221.77,0.15,0.66,4.4,24.38,2049.6099999999997,30,58.78,Perbaiki Dana Darurat dan pelunasan Utang
194,2020-02-25,1521,4516.16,3683.37,1878.64,155.75,0.23,0.51,3.4,21.38,832.79,30,54.78,Perbaiki Dana Darurat dan pelunasan Utang
195,2020-03-26,1749,4960.36,3565.49,1351.29,436.03,0.57,0.38,2.53,8.63,1394.87,30,41.16,Perbaiki Dana Darurat dan pelunasan Utang
196,2020-04-25,1244,3579.28,3564.95,1135.29,582.85,0.55,0.32,2.13,9.38,14.330000000000382,30,41.51,Perbaiki Dana Darurat dan pelunasan Utang
197,2020-05-25,1852,4195.32,4528.08,246.74,436.08,0.43,0.05,0.33,13.88,-332.7600000000002,0,14.21,WARING!!! : Fokus Lunasi Utang & Nabung
198,2020-06-24,1353,3861.33,2315.84,747.03,709.77,0.29,0.32,2.13,19.12,1545.4899999999998,30,51.25,Perbaiki Dana Darurat dan pelunasan Utang
199,2020-07-24,1370,4628.51,2707.27,246.27,585.0,0.22,0.09,0.6,21.75,1921.2400000000002,30,52.35,Perbaiki Dana Darurat dan pelunasan Utang
200,2020-08-23,1849,4985.68,3857.51,866.14,712.01,0.22,0.22,1.47,21.75,1128.17,30,53.22,Perbaiki Dana Darurat dan pelunasan Utang
201,2020-09-22,1770,4960.6,3365.61,975.05,1084.24,0.1,0.29,1.93,26.25,1594.9900000000002,30,58.18,Perbaiki Dana Darurat dan pelunasan Utang
202,2020-10-22,1971,3400.45,2751.58,941.59,0.0,0.51,0.34,2.27,10.88,648.8699999999999,30,43.15,Perbaiki Dana Darurat dan pelunasan Utang
203,2020-11-21,1439,4381.57,3102.35,914.8,456.38,0.52,0.29,1.93,10.5,1279.2199999999998,30,42.43,Perbaiki Dana Darurat dan pelunasan Utang
204,2020-12-21,1045,3925.11,3033.29,1115.71,243.98,0.1,0.37,2.47,26.25,891.8200000000002,30,58.72,Perbaiki Dana Darurat dan pelunasan Utang
205,2021-01-20,1196,2046.45,4009.84,315.68,730.73,0.28,0.08,0.53,19.5,-1963.39,0,20.03,WARING!!! : Fokus Lunasi Utang & Nabung
206,2021-02-19,1317,4301.87,2687.81,884.83,527.68,0.59,0.33,2.2,7.88,1614.06,30,40.08,Perbaiki Dana Darurat dan pelunasan Utang
207,2021-03-21,1239,4030.27,4110.0,1814.19,369.45,0.51,0.44,2.93,10.88,-79.73000000000002,0,13.81,WARING!!! : Fokus Lunasi Utang & Nabung
208,2021-04-20,1183,4628.88,3948.03,1553.77,455.05,0.55,0.39,2.6,9.38,680.8499999999999,30,41.98,Perbaiki Dana Darurat dan pelunasan Utang
209,2021-05-20,1542,4199.72,3447.17,1139.96,401.6,0.3,0.33,2.2,18.75,752.5500000000002,30,50.95,Perbaiki Dana Darurat dan pelunasan Utang
210,2021-06-19,1018,3727.2,2866.51,767.64,651.92,0.37,0.27,1.8,16.12,860.6899999999996,30,47.92,Perbaiki Dana Darurat dan pelunasan Utang
211,2021-07-19,1680,4566.2,2625.76,492.93,302.37,0.36,0.19,1.27,16.5,1940.4399999999996,30,47.77,Perbaiki Dana Darurat dan pelunasan Utang
212,2021-08-18,1715,3905.58,3644.25,1729.69,511.12,0.56,0.47,3.13,9.0,261.3299999999999,30,42.13,Perbaiki Dana Darurat dan pelunasan Utang
213,2021-09-17,1191,4625.76,3753.91,900.37,0.0,0.3,0.24,1.6,18.75,871.8500000000004,30,50.35,Perbaiki Dana Darurat dan pelunasan Utang
214,2021-10-17,1419,4153.75,2946.18,1297.86,482.11,0.31,0.44,2.93,18.38,1207.5700000000002,30,51.31,Perbaiki Dana Darurat dan pelunasan Utang
215,2021-11-16,1287,2929.28,2062.0,1136.83,644.58,0.35,0.55,3.67,16.88,867.2800000000002,30,50.55,Perbaiki Dana Darurat dan pelunasan Utang
216,2021-12-16,1701,2378.14,3431.58,1887.34,201.84,0.53,0.55,3.67,10.12,-1053.44,0,13.79,WARING!!! : Fokus Lunasi Utang & Nabung
217,2022-01-15,1528,2932.61,3926.52,534.47,0.0,0.18,0.14,0.93,23.25,-993.9099999999999,0,24.18,WARING!!! : Fokus Lunasi Utang & Nabung
218,2022-02-14,1271,4008.54,2737.67,1254.63,150.28,0.15,0.46,3.07,24.38,1270.87,30,57.45,Perbaiki Dana Darurat dan pelunasan Utang
219,2022-03-16,1119,4018.94,2129.49,846.47,709.48,0.57,0.4,2.67,8.63,1889.4500000000003,30,41.3,Perbaiki Dana Darurat dan pelunasan Utang
220,2022-04-15,1322,4729.29,1401.51,996.27,665.94,0.38,0.71,4.73,15.75,3327.7799999999997,30,50.48,Perbaiki Dana Darurat dan pelunasan Utang
221,2022-05-15,1863,4371.96,2455.72,1123.53,553.16,0.17,0.46,3.07,23.62,1916.2400000000002,30,56.69,Perbaiki Dana Darurat dan pelunasan Utang
222,2022-06-14,1510,4552.98,3002.22,427.6,379.79,0.41,0.14,0.93,14.63,1550.7599999999998,30,45.56,Perbaiki Dana Darurat dan pelunasan Utang
223,2022-07-14,1199,4745.46,2585.7,296.47,863.13,0.42,0.11,0.73,14.25,2159.76,30,44.98,Perbaiki Dana Darurat dan pelunasan Utang
224,2022-08-13,1260,4820.37,2712.34,1462.83,221.39,0.48,0.54,3.6,12.0,2108.0299999999997,30,45.6,Perbaiki Dana Darurat dan pelunasan Utang
225,2022-09-12,1005,5907.23,2670.07,1354.07,398.13,0.15,0.51,3.4,24.38,3237.1599999999994,30,57.78,Perbaiki Dana Darurat dan pelunasan Utang
226,2022-10-12,1145,5196.78,3775.28,1068.71,433.45,0.21,0.28,1.87,22.12,1421.4999999999995,30,53.99,Perbaiki Dana Darurat dan pelunasan Utang
227,2022-11-11,1391,3008.33,2707.59,573.03,393.5,0.52,0.21,1.4,10.5,300.7399999999998,30,41.9,Perbaiki Dana Darurat dan pelunasan Utang
228,2022-12-11,1829,4589.2,2140.76,921.04,285.51,0.46,0.43,2.87,12.75,2448.4399999999996,30,45.62,Perbaiki Dana Darurat dan pelunasan Utang
229,2023-01-10,1578,4151.52,3116.6,754.9,442.22,0.55,0.24,1.6,9.38,1034.9200000000005,30,40.98,Perbaiki Dana Darurat dan pelunasan Utang
230,2023-02-09,1026,4517.63,2694.5,88.41,592.76,0.59,0.03,0.2,7.88,1823.13,30,38.08,WARING!!! : Fokus Lunasi Utang & Nabung
231,2023-03-11,1329,3282.64,3340.16,719.85,300.92,0.6,0.22,1.47,7.5,-57.51999999999998,0,8.97,WARING!!! : Fokus Lunasi Utang & Nabung
232,2023-04-10,1961,5793.84,3009.44,773.82,588.66,0.31,0.26,1.73,18.38,2784.4,30,50.11,Perbaiki Dana Darurat dan pelunasan Utang
233,2023-05-10,1798,916.04,3094.28,1389.3,882.13,0.18,0.45,3.0,23.25,-2178.2400000000002,0,26.25,WARING!!! : Fokus Lunasi Utang & Nabung
234,2023-06-09,1822,3196.81,2748.36,2046.22,341.02,0.39,0.74,4.93,15.38,448.4499999999998,30,50.31,Perbaiki Dana Darurat dan pelunasan Utang
235,2023-07-09,1623,3884.77,3691.02,660.4,545.5,0.22,0.18,1.2,21.75,193.75,30,52.95,Perbaiki Dana Darurat dan pelunasan Utang
236,2023-08-08,1615,6303.25,2367.02,74.49,371.63,0.34,0.03,0.2,17.25,3936.23,30,47.45,Perbaiki Dana Darurat dan pelunasan Utang
237,2023-09-07,1161,6580.84,2714.76,1815.1,50.39,0.47,0.67,4.47,12.38,3866.08,30,46.85,Perbaiki Dana Darurat dan pelunasan Utang
238,2023-10-07,1358,2303.02,3598.26,1127.97,573.45,0.44,0.31,2.07,13.5,-1295.2400000000002,0,15.57,WARING!!! : Fokus Lunasi Utang & Nabung
239,2023-11-06,1676,3441.61,3902.53,1653.31,726.65,0.37,0.42,2.8,16.12,-460.9200000000001,0,18.92,WARING!!! : Fokus Lunasi Utang & Nabung
240,2019-01-01,1180,2739.6,3771.22,143.83,132.88,0.12,0.04,0.27,25.5,-1031.62,0,25.77,WARING!!! : Fokus Lunasi Utang & Nabung
241,2019-01-31,1384,3548.86,2081.26,919.14,418.19,0.46,0.44,2.93,12.75,1467.6,30,45.68,Perbaiki Dana Darurat dan pelunasan Utang
242,2019-03-02,1585,4373.16,2110.01,568.34,433.3,0.32,0.27,1.8,18.0,2263.1499999999996,30,49.8,Perbaiki Dana Darurat dan pelunasan Utang
243,2019-04-01,1637,2884.4,2870.08,623.76,654.29,0.14,0.22,1.47,24.75,14.320000000000164,30,56.22,Perbaiki Dana Darurat dan pelunasan Utang
244,2019-05-01,1844,4925.07,2916.49,974.63,710.26,0.37,0.33,2.2,16.12,2008.58,30,48.32,Perbaiki Dana Darurat dan pelunasan Utang
245,2019-05-31,1038,3555.98,2493.91,339.46,400.1,0.27,0.14,0.93,19.88,1062.0700000000002,30,50.81,Perbaiki Dana Darurat dan pelunasan Utang
246,2019-06-30,1776,2902.45,3733.93,1027.48,628.9,0.36,0.28,1.87,16.5,-831.48,0,18.37,WARING!!! : Fokus Lunasi Utang & Nabung
247,2019-07-30,1236,4524.43,3708.33,1114.45,601.38,0.46,0.3,2.0,12.75,816.1000000000004,30,44.75,Perbaiki Dana Darurat dan pelunasan Utang
248,2019-08-29,1398,3624.63,2615.67,1289.36,457.97,0.6,0.49,3.27,7.5,1008.96,30,40.77,Perbaiki Dana Darurat dan pelunasan Utang
249,2019-09-28,1432,4636.99,2274.65,789.39,360.27,0.41,0.35,2.33,14.63,2362.3399999999997,30,46.96,Perbaiki Dana Darurat dan pelunasan Utang
250,2019-10-28,1652,3828.64,2606.47,1175.35,172.91,0.49,0.45,3.0,11.63,1222.17,30,44.63,Perbaiki Dana Darurat dan pelunasan Utang
251,2019-11-27,1834,4317.9,4029.09,1119.27,437.23,0.34,0.28,1.87,17.25,288.8099999999995,30,49.12,Perbaiki Dana Darurat dan pelunasan Utang
252,2019-12-27,1994,3518.17,2805.6,583.75,156.48,0.13,0.21,1.4,25.12,712.5700000000002,30,56.52,Perbaiki Dana Darurat dan pelunasan Utang
253,2020-01-26,1314,4083.62,3354.56,1743.24,196.15,0.42,0.52,3.47,14.25,729.06,30,47.72,Perbaiki Dana Darurat dan pelunasan Utang
254,2020-02-25,1950,4455.53,3308.17,1435.17,371.17,0.54,0.43,2.87,9.75,1147.3599999999997,30,42.62,Perbaiki Dana Darurat dan pelunasan Utang
255,2020-03-26,1982,3787.96,1551.83,1110.87,483.07,0.41,0.72,4.8,14.63,2236.13,30,49.43,Perbaiki Dana Darurat dan pelunasan Utang
256,2020-04-25,1891,3379.5,3878.12,669.03,402.27,0.58,0.17,1.13,8.25,-498.6199999999999,0,9.38,WARING!!! : Fokus Lunasi Utang & Nabung
257,2020-05-25,1484,4088.09,3620.7,1614.93,735.94,0.34,0.45,3.0,17.25,467.3900000000003,30,50.25,Perbaiki Dana Darurat dan pelunasan Utang
258,2020-06-24,1415,6821.53,3505.87,218.72,147.67,0.56,0.06,0.4,9.0,3315.66,30,39.4,WARING!!! : Fokus Lunasi Utang & Nabung
259,2020-07-24,1580,5869.52,3657.56,910.57,154.42,0.12,0.25,1.67,25.5,2211.9600000000005,30,57.17,Perbaiki Dana Darurat dan pelunasan Utang
260,2020-08-23,1392,2646.33,2649.57,789.02,395.3,0.26,0.3,2.0,20.25,-3.2400000000002365,0,22.25,WARING!!! : Fokus Lunasi Utang & Nabung
261,2020-09-22,1031,2979.88,4356.16,1241.42,610.97,0.6,0.28,1.87,7.5,-1376.2799999999997,0,9.37,WARING!!! : Fokus Lunasi Utang & Nabung
262,2020-10-22,1219,3914.16,2159.97,1458.76,407.84,0.37,0.68,4.53,16.12,1754.19,30,50.65,Perbaiki Dana Darurat dan pelunasan Utang
263,2020-11-21,1778,2476.92,1869.67,199.86,495.08,0.21,0.11,0.73,22.12,607.25,30,52.85,Perbaiki Dana Darurat dan pelunasan Utang
264,2020-12-21,1697,4036.28,3829.82,1349.24,161.19,0.11,0.35,2.33,25.88,206.46000000000004,30,58.21,Perbaiki Dana Darurat dan pelunasan Utang
265,2021-01-20,1271,4712.15,3397.54,1899.8,767.44,0.14,0.56,3.73,24.75,1314.6099999999997,30,58.48,Perbaiki Dana Darurat dan pelunasan Utang
266,2021-02-19,1207,3789.06,2571.24,1455.27,600.14,0.52,0.57,3.8,10.5,1217.8200000000002,30,44.3,Perbaiki Dana Darurat dan pelunasan Utang
267,2021-03-21,1624,3647.49,3318.78,1287.53,1069.32,0.18,0.39,2.6,23.25,328.7099999999996,30,55.85,Perbaiki Dana Darurat dan pelunasan Utang
268,2021-04-20,1563,5012.67,2133.72,1458.97,284.12,0.4,0.68,4.53,15.0,2878.9500000000003,30,49.53,Perbaiki Dana Darurat dan pelunasan Utang
269,2021-05-20,1543,2824.81,3960.22,260.04,212.63,0.46,0.07,0.47,12.75,-1135.4099999999999,0,13.22,WARING!!! : Fokus Lunasi Utang & Nabung
270,2021-06-19,1158,3652.62,3357.22,647.0,0.0,0.56,0.19,1.27,9.0,295.4000000000001,30,40.27,Perbaiki Dana Darurat dan pelunasan Utang
271,2021-07-19,1032,2831.05,1633.94,1629.45,559.11,0.51,1.0,6.67,10.88,1197.1100000000001,30,47.55,Perbaiki Dana Darurat dan pelunasan Utang
272,2021-08-18,1129,3913.95,3876.22,1176.73,399.92,0.5,0.3,2.0,11.25,37.73000000000002,30,43.25,Perbaiki Dana Darurat dan pelunasan Utang
273,2021-09-17,1124,5046.77,3509.69,1500.59,62.53,0.16,0.43,2.87,24.0,1537.0800000000004,30,56.87,Perbaiki Dana Darurat dan pelunasan Utang
274,2021-10-17,1760,3273.03,4972.57,374.93,595.49,0.6,0.08,0.53,7.5,-1699.5399999999995,0,8.03,WARING!!! : Fokus Lunasi Utang & Nabung
275,2021-11-16,1260,3322.09,3557.36,1535.07,628.83,0.4,0.43,2.87,15.0,-235.26999999999998,0,17.87,WARING!!! : Fokus Lunasi Utang & Nabung
276,2021-12-16,1487,3873.44,2452.8,466.03,321.14,0.57,0.19,1.27,8.63,1420.6399999999999,30,39.9,WARING!!! : Fokus Lunasi Utang & Nabung
277,2022-01-15,1378,4283.67,2417.46,1505.59,634.71,0.12,0.62,4.13,25.5,1866.21,30,59.63,Perbaiki Dana Darurat dan pelunasan Utang
278,2022-02-14,1119,4741.24,2250.81,856.31,461.04,0.56,0.38,2.53,9.0,2490.43,30,41.53,Perbaiki Dana Darurat dan pelunasan Utang
279,2022-03-16,1804,3561.44,4684.11,849.78,102.87,0.37,0.18,1.2,16.12,-1122.6699999999996,0,17.32,WARING!!! : Fokus Lunasi Utang & Nabung
280,2022-04-15,1243,3093.65,2327.95,1773.26,760.27,0.47,0.76,5.07,12.38,765.7000000000003,30,47.45,Perbaiki Dana Darurat dan pelunasan Utang
281,2022-05-15,1050,1681.0,3932.68,1079.44,290.41,0.59,0.27,1.8,7.88,-2251.68,0,9.68,WARING!!! : Fokus Lunasi Utang & Nabung
282,2022-06-14,1333,4274.61,1909.03,1198.51,545.12,0.51,0.63,4.2,10.88,2365.58,30,45.08,Perbaiki Dana Darurat dan pelunasan Utang
283,2022-07-14,1122,3443.99,1600.36,1039.25,544.92,0.54,0.65,4.33,9.75,1843.6299999999999,30,44.08,Perbaiki Dana Darurat dan pelunasan Utang
284,2022-08-13,1223,2990.7,1765.16,1103.98,816.62,0.22,0.63,4.2,21.75,1225.5399999999997,30,55.95,Perbaiki Dana Darurat dan pelunasan Utang
285,2022-09-12,1568,3688.35,3530.27,1373.92,513.43,0.27,0.39,2.6,19.88,158.07999999999993,30,52.48,Perbaiki Dana Darurat dan pelunasan Utang
286,2022-10-12,1683,4431.8,2816.37,831.46,1089.91,0.49,0.3,2.0,11.63,1615.4300000000003,30,43.63,Perbaiki Dana Darurat dan pelunasan Utang
287,2022-11-11,1875,2482.74,2494.31,779.65,354.87,0.21,0.31,2.07,22.12,-11.570000000000164,0,24.19,WARING!!! : Fokus Lunasi Utang & Nabung
288,2022-12-11,1867,3893.7,4059.59,617.51,270.79,0.52,0.15,1.0,10.5,-165.89000000000033,0,11.5,WARING!!! : Fokus Lunasi Utang & Nabung
289,2023-01-10,1932,4633.53,2293.26,468.73,358.86,0.41,0.2,1.33,14.63,2340.2699999999995,30,45.96,Perbaiki Dana Darurat dan pelunasan Utang
290,2023-02-09,1192,4343.46,3503.16,344.29,850.99,0.55,0.1,0.67,9.38,840.3000000000002,30,40.05,Perbaiki Dana Darurat dan pelunasan Utang
291,2023-03-11,1776,3214.42,3378.15,1091.36,161.17,0.45,0.32,2.13,13.12,-163.73000000000002,0,15.25,WARING!!! : Fokus Lunasi Utang & Nabung
292,2023-04-10,1259,2872.44,2272.67,67.14,174.67,0.49,0.03,0.2,11.63,599.77,30,41.83,Perbaiki Dana Darurat dan pelunasan Utang
293,2023-05-10,1777,2989.19,3440.24,399.25,705.64,0.45,0.12,0.8,13.12,-451.0499999999997,0,13.92,WARING!!! : Fokus Lunasi Utang & Nabung
294,2023-06-09,1390,2402.24,3288.0,1072.47,726.06,0.25,0.33,2.2,20.62,-885.7600000000002,0,22.82,WARING!!! : Fokus Lunasi Utang & Nabung
295,2023-07-09,1502,3919.48,4018.3,776.84,751.48,0.49,0.19,1.27,11.63,-98.82000000000016,0,12.9,WARING!!! : Fokus Lunasi Utang & Nabung
296,2023-08-08,1036,4850.12,1752.14,1163.01,627.08,0.32,0.66,4.4,18.0,3097.9799999999996,30,52.4,Perbaiki Dana Darurat dan pelunasan Utang
297,2023-09-07,1743,3969.26,2561.17,1281.54,718.78,0.27,0.5,3.33,19.88,1408.0900000000001,30,53.21,Perbaiki Dana Darurat dan pelunasan Utang
298,2023-10-07,1800,3390.22,3241.42,965.47,574.92,0.56,0.3,2.0,9.0,148.79999999999973,30,41.0,Perbaiki Dana Darurat dan pelunasan Utang
299,2023-11-06,1037,4140.54,2259.24,184.94,512.94,0.48,0.08,0.53,12.0,1881.3000000000002,30,42.53,Perbaiki Dana Darurat dan pelunasan Utang
300,2019-01-01,1165,4134.92,2963.51,2210.68,0.0,0.59,0.75,5.0,7.88,1171.4099999999999,30,42.88,Perbaiki Dana Darurat dan pelunasan Utang
301,2019-01-31,1391,3991.48,2873.48,1736.92,572.82,0.44,0.6,4.0,13.5,1118.0,30,47.5,Perbaiki Dana Darurat dan pelunasan Utang
302,2019-03-02,1867,4700.05,2531.95,694.98,251.49,0.41,0.27,1.8,14.63,2168.1000000000004,30,46.43,Perbaiki Dana Darurat dan pelunasan Utang
303,2019-04-01,1639,4370.54,3943.51,998.29,373.86,0.34,0.25,1.67,17.25,427.02999999999975,30,48.92,Perbaiki Dana Darurat dan pelunasan Utang
304,2019-05-01,1502,3195.59,2605.17,769.77,337.21,0.45,0.3,2.0,13.12,590.4200000000001,30,45.12,Perbaiki Dana Darurat dan pelunasan Utang
305,2019-05-31,1113,3193.45,2559.28,1254.46,1016.47,0.52,0.49,3.27,10.5,634.1699999999996,30,43.77,Perbaiki Dana Darurat dan pelunasan Utang
306,2019-06-30,1953,4276.42,4024.49,2356.07,663.43,0.36,0.59,3.93,16.5,251.9300000000003,30,50.43,Perbaiki Dana Darurat dan pelunasan Utang
307,2019-07-30,1311,3261.08,2935.4,563.4,590.98,0.28,0.19,1.27,19.5,325.67999999999984,30,50.77,Perbaiki Dana Darurat dan pelunasan Utang
308,2019-08-29,1856,4344.02,2797.36,281.72,583.72,0.16,0.1,0.67,24.0,1546.6600000000003,30,54.67,Perbaiki Dana Darurat dan pelunasan Utang
309,2019-09-28,1702,2981.02,1794.53,2026.73,813.49,0.37,1.13,7.53,16.12,1186.49,30,53.65,Perbaiki Dana Darurat dan pelunasan Utang
310,2019-10-28,1132,6056.93,3329.73,1040.05,156.68,0.26,0.31,2.07,20.25,2727.2000000000003,30,52.32,Perbaiki Dana Darurat dan pelunasan Utang
311,2019-11-27,1536,2565.16,3794.76,1972.24,272.21,0.22,0.52,3.47,21.75,-1229.6000000000004,0,25.22,WARING!!! : Fokus Lunasi Utang & Nabung
312,2019-12-27,1656,4371.67,3226.87,708.55,463.85,0.44,0.22,1.47,13.5,1144.8000000000002,30,44.97,Perbaiki Dana Darurat dan pelunasan Utang
313,2020-01-26,1587,5040.93,3350.26,789.99,300.43,0.43,0.24,1.6,13.88,1690.67,30,45.48,Perbaiki Dana Darurat dan pelunasan Utang
314,2020-02-25,1029,2498.07,3418.06,275.75,200.59,0.29,0.08,0.53,19.12,-919.9899999999998,0,19.65,WARING!!! : Fokus Lunasi Utang & Nabung
315,2020-03-26,1924,3314.49,2616.74,930.4,1006.41,0.12,0.36,2.4,25.5,697.75,30,57.9,Perbaiki Dana Darurat dan pelunasan Utang
316,2020-04-25,1066,3804.27,2920.26,311.97,189.5,0.32,0.11,0.73,18.0,884.0099999999998,30,48.73,Perbaiki Dana Darurat dan pelunasan Utang
317,2020-05-25,1605,3942.37,4078.75,818.54,275.01,0.53,0.2,1.33,10.12,-136.3800000000001,0,11.45,WARING!!! : Fokus Lunasi Utang & Nabung
318,2020-06-24,1528,3509.23,1976.53,2370.01,323.03,0.32,1.2,8.0,18.0,1532.7,30,56.0,Perbaiki Dana Darurat dan pelunasan Utang
319,2020-07-24,1252,5186.4,3313.47,1407.53,844.41,0.3,0.42,2.8,18.75,1872.9299999999998,30,51.55,Perbaiki Dana Darurat dan pelunasan Utang
320,2020-08-23,1306,2162.05,4840.09,171.64,641.28,0.4,0.04,0.27,15.0,-2678.04,0,15.27,WARING!!! : Fokus Lunasi Utang & Nabung
321,2020-09-22,1251,3451.67,2081.86,1385.46,144.44,0.22,0.67,4.47,21.75,1369.81,30,56.22,Perbaiki Dana Darurat dan pelunasan Utang
322,2020-10-22,1718,3212.02,3857.04,864.64,122.72,0.5,0.22,1.47,11.25,-645.02,0,12.72,WARING!!! : Fokus Lunasi Utang & Nabung
323,2020-11-21,1945,4015.48,2304.72,130.62,146.85,0.48,0.06,0.4,12.0,1710.7600000000002,30,42.4,Perbaiki Dana Darurat dan pelunasan Utang
324,2020-12-21,1278,3666.66,3711.48,1330.03,0.0,0.57,0.36,2.4,8.63,-44.820000000000164,0,11.03,WARING!!! : Fokus Lunasi Utang & Nabung
325,2021-01-20,1482,3989.76,903.28,1391.66,445.73,0.35,1.54,10.27,16.88,3086.4800000000005,30,57.15,Perbaiki Dana Darurat dan pelunasan Utang
326,2021-02-19,1874,1533.84,3622.3,924.7,503.81,0.23,0.26,1.73,21.38,-2088.46,0,23.11,WARING!!! : Fokus Lunasi Utang & Nabung
327,2021-03-21,1115,5395.68,3656.6,1187.26,668.13,0.18,0.32,2.13,23.25,1739.0800000000004,30,55.38,Perbaiki Dana Darurat dan pelunasan Utang
